2013-02-18,22,18849
2013-02-18,14,23713
2013-02-18,8,14108
2013-02-18,12,22787
2013-02-18,4,4308
2013-02-18,17,25009
2013-02-18,23,14373
2013-02-18,19,26130
2013-02-18,2,8194
2013-02-18,3,5766
2013-02-19,0,9356
2013-02-19,6,11920
2013-02-19,10,22113
2013-02-19,22,24314
2013-02-19,4,2365
2013-02-19,19,30038
2013-02-19,21,26726
2013-02-19,1,5200
2013-02-19,15,23321
2013-02-19,16,19945
2013-02-19,20,28410
2013-02-19,7,20405
2013-02-19,17,24793
2013-02-19,14,25770
2013-02-19,18,30784
2013-02-19,23,17958
2013-02-19,3,2206
2013-02-19,13,26496
2013-02-19,2,3176
2013-02-19,5,4438
2013-02-19,12,23870
2013-02-19,8,25778
2013-02-19,11,20893
2013-02-19,9,26108
2013-02-20,3,2766
2013-02-20,0,11398
2013-02-20,22,29688
2013-02-20,5,4365
2013-02-20,23,22689
2013-02-20,8,28825
2013-02-20,14,26775
2013-02-20,6,12397
2013-02-20,17,26754
2013-02-20,13,24711
2013-02-20,1,6495
2013-02-20,11,23932
2013-02-20,15,25770
2013-02-20,20,33984
2013-02-20,7,23520
2013-02-20,2,4079
2013-02-20,16,21661
2013-02-20,12,25535
2013-02-20,9,27574
2013-02-20,4,2641
2013-02-20,19,35505
2013-02-20,21,33009
2013-02-20,10,24430
2013-02-20,18,34004
2013-02-21,12,25759
2013-02-21,13,24895
2013-02-21,14,26571
2013-02-21,17,26661
2013-02-21,6,12734
2013-02-21,11,24608
2013-02-21,15,25854
2013-02-21,22,33150
2013-02-21,8,29649
2013-02-21,23,28105
2013-02-21,3,3303
2013-02-21,2,5087
2013-02-21,16,21363
2013-02-21,19,36811
2013-02-21,4,3035
2013-02-21,1,8158
2013-02-21,7,24245
2013-02-21,21,35194
2013-02-21,10,25109
2013-02-21,20,36083
2013-02-21,18,34557
2013-02-21,5,4513
2013-02-21,9,28677
2013-02-21,0,13958
2013-02-22,11,25026
2013-02-22,13,25524
2013-02-22,15,24938
2013-02-22,23,35251
2013-02-22,16,20972
2013-02-22,8,29446
2013-02-22,21,33348
2013-02-22,7,23568
2013-02-22,18,33409
2013-02-22,14,27244
2013-02-22,19,36164
2013-02-22,20,34827
2013-02-22,4,4480
2013-02-22,3,5721
2013-02-22,17,26321
2013-02-22,22,34358
2013-02-22,5,4843
2013-02-22,12,25529
2013-02-22,2,8458
2013-02-22,10,25474
2013-02-22,0,20487
2013-02-22,1,12925
2013-02-22,9,28063
2013-02-22,6,12362
2013-02-23,15,29082
2013-02-23,9,19165
2013-02-23,16,24236
2013-02-23,7,7579
2013-02-23,5,5107
2013-02-23,3,16965
2013-02-23,1,27383
2013-02-23,12,29876
2013-02-23,19,35056
2013-02-23,0,32872
2013-02-23,17,26910
2013-02-23,18,33216
2013-02-23,21,31379
2013-02-23,4,10608
2013-02-23,6,5407
2013-02-23,8,12575
2013-02-23,10,24083
2013-02-23,11,27589
2013-02-23,13,29866
2013-02-23,14,31242
2013-02-23,2,22717
2013-02-23,23,35327
2013-02-23,20,32053
2013-02-23,22,34519
2013-02-24,0,33428
2013-02-24,10,20373
2013-02-24,16,22607
2013-02-24,8,11043
2013-02-24,18,28124
2013-02-24,13,25718
2013-02-24,3,20157
2013-02-24,9,14821
2013-02-24,20,18920
2013-02-24,21,18358
2013-02-24,12,24835
2013-02-24,2,25358
2013-02-24,7,6328
2013-02-24,14,25399
2013-02-24,17,24427
2013-02-24,5,5367
2013-02-24,15,24599
2013-02-24,23,12934
2013-02-24,4,12313
2013-02-24,1,29336
2013-02-24,22,17653
2013-02-24,19,24632
2013-02-24,6,4874
2013-02-24,11,23179
2013-02-25,10,21938
2013-02-25,16,20598
2013-02-25,22,21122
2013-02-25,7,22796
2013-02-25,13,21923
2013-02-25,14,23628
2013-02-25,5,4657
2013-02-25,20,26934
2013-02-25,15,23309
2013-02-25,2,3392
2013-02-25,23,15051
2013-02-25,6,12644
2013-02-25,9,25978
2013-02-25,12,21329
2013-02-25,18,30976
2013-02-25,8,27451
2013-02-25,0,16882
2013-02-25,11,20417
2013-02-25,4,2648
2013-02-25,17,25288
2013-02-25,21,25049
2013-02-25,3,2385
2013-02-25,19,29919
2013-02-25,1,5641
2013-02-26,18,32775
2013-02-26,14,25187
2013-02-26,11,22560
2013-02-26,10,23908
2013-02-26,13,23459
2013-02-26,19,34987
2013-02-26,20,33432
2013-02-26,3,2369
2013-02-26,1,5574
2013-02-26,2,3561
2013-02-26,8,29305
2013-02-26,15,24976
2013-02-26,5,4147
2013-02-26,21,31701
2013-02-26,4,2316
2013-02-26,7,23578
2013-02-26,0,9781
2013-02-26,17,25870
2013-02-26,9,27609
2013-02-26,12,23724
2013-02-26,22,30375
2013-02-26,16,21032
2013-02-26,23,21848
2013-02-26,6,12538
2013-02-27,13,22562
2013-02-27,10,25657
2013-02-27,21,30786
2013-02-27,18,32482
2013-02-27,12,24127
2013-02-27,16,20078
2013-02-27,22,28692
2013-02-27,15,23750
2013-02-27,2,4824
2013-02-27,19,33769
2013-02-27,3,3134
2013-02-27,6,14697
2013-02-27,7,26295
2013-02-27,1,8339
2013-02-27,20,31997
2013-02-27,5,5021
2013-02-27,0,14482
2013-02-27,23,22208
2013-02-27,9,28606
2013-02-27,14,24561
2013-02-27,8,30270
2013-02-27,11,24498
2013-02-27,4,2889
2013-02-27,17,25309
2013-02-28,1,8794
2013-02-28,5,4731
2013-02-28,17,25319
2013-02-28,19,35102
2013-02-28,22,32018
2013-02-28,6,12941
2013-02-28,10,23783
2013-02-28,14,26731
2013-02-28,15,24507
2013-02-28,8,29376
2013-02-28,18,33441
2013-02-28,3,3744
2013-02-28,2,5736
2013-02-28,11,23278
2013-02-28,23,28151
2013-02-28,4,3335
2013-02-28,16,19851
2013-02-28,21,33842
2013-02-28,20,34095
2013-02-28,12,24500
2013-02-28,0,14656
2013-02-28,13,24303
2013-02-28,7,24737
2013-02-28,9,27919
2013-03-01,10,24554
2013-03-01,17,26169
2013-03-01,6,13001
2013-03-01,4,5061
2013-03-01,19,36725
2013-03-01,3,6294
2013-03-01,15,24831
2013-03-01,21,34875
2013-03-01,5,5241
2013-03-01,8,28972
2013-03-01,14,27031
2013-03-01,16,20707
2013-03-01,22,34978
2013-03-01,0,21864
2013-03-01,12,25366
2013-03-01,18,33620
2013-03-01,1,13703
2013-03-01,13,25286
2013-03-01,20,36297
2013-03-01,2,9420
2013-03-01,7,23503
2013-03-01,11,24207
2013-03-01,23,35239
2013-03-01,9,27545
2013-03-02,15,27227
2013-03-02,16,24130
2013-03-02,22,34796
2013-03-02,11,25101
2013-03-02,5,5259
2013-03-02,8,12868
2013-03-02,9,18759
2013-03-02,18,34685
2013-03-02,20,34009
2013-03-02,6,5858
2013-03-02,19,36055
2013-03-02,0,33166
2013-03-02,12,27902
2013-03-02,13,28582
2013-03-02,14,27819
2013-03-02,4,11293
2013-03-02,3,17582
2013-03-02,1,28532
2013-03-02,23,36205
2013-03-02,10,22139
2013-03-02,17,28282
2013-03-02,21,33201
2013-03-02,2,23388
2013-03-02,7,7816
2013-03-03,19,25856
2013-03-03,10,20788
2013-03-03,12,27016
2013-03-03,22,19288
2013-03-03,7,6557
2013-03-03,1,30455
2013-03-03,23,14358
2013-03-03,5,5553
2013-03-03,0,34342
2013-03-03,11,24428
2013-03-03,16,22530
2013-03-03,14,26304
2013-03-03,20,22326
2013-03-03,9,14923
2013-03-03,2,25850
2013-03-03,21,21004
2013-03-03,4,12721
2013-03-03,18,27500
2013-03-03,13,26575
2013-03-03,17,24454
2013-03-03,3,20107
2013-03-03,8,9702
2013-03-03,6,5018
2013-03-03,15,25657
2013-03-04,3,2555
2013-03-04,19,32568
2013-03-04,7,23152
2013-03-04,12,22349
2013-03-04,14,24175
2013-03-04,4,2811
2013-03-04,5,4948
2013-03-04,11,21520
2013-03-04,15,24348
2013-03-04,8,27100
2013-03-04,2,3602
2013-03-04,1,5396
2013-03-04,16,21609
2013-03-04,20,29476
2013-03-04,6,12932
2013-03-04,21,27288
2013-03-04,9,25758
2013-03-04,22,24023
2013-03-04,13,21720
2013-03-04,17,26795
2013-03-04,10,22454
2013-03-04,0,9710
2013-03-04,18,32903
2013-03-04,23,17399
2013-03-05,22,27918
2013-03-05,4,2568
2013-03-05,6,12524
2013-03-05,9,27673
2013-03-05,2,3852
2013-03-05,5,4416
2013-03-05,7,24323
2013-03-05,10,23918
2013-03-05,19,33625
2013-03-05,3,2362
2013-03-05,15,24474
2013-03-05,16,20983
2013-03-05,20,32229
2013-03-05,11,22744
2013-03-05,12,23986
2013-03-05,17,26678
2013-03-05,13,23467
2013-03-05,23,20743
2013-03-05,8,28932
2013-03-05,0,10962
2013-03-05,14,25576
2013-03-05,18,33007
2013-03-05,1,6094
2013-03-05,21,30761
2013-03-06,0,13173
2013-03-06,18,33807
2013-03-06,23,21584
2013-03-06,8,30344
2013-03-06,14,26770
2013-03-06,1,7543
2013-03-06,17,26841
2013-03-06,13,24985
2013-03-06,16,21528
2013-03-06,21,31297
2013-03-06,3,3226
2013-03-06,9,28620
2013-03-06,6,12693
2013-03-06,7,25117
2013-03-06,19,34862
2013-03-06,20,33025
2013-03-06,4,2902
2013-03-06,10,24993
2013-03-06,11,25671
2013-03-06,15,25855
2013-03-06,22,28140
2013-03-06,12,26067
2013-03-06,2,4827
2013-03-06,5,4439
2013-03-07,6,12748
2013-03-07,16,21946
2013-03-07,12,26023
2013-03-07,2,5085
2013-03-07,20,34527
2013-03-07,13,25858
2013-03-07,7,25285
2013-03-07,3,3398
2013-03-07,11,24308
2013-03-07,18,33371
2013-03-07,14,27415
2013-03-07,22,31750
2013-03-07,0,14420
2013-03-07,15,27272
2013-03-07,5,4347
2013-03-07,19,35805
2013-03-07,4,3003
2013-03-07,10,25157
2013-03-07,1,8103
2013-03-07,21,33400
2013-03-07,23,28495
2013-03-07,17,27702
2013-03-07,9,28374
2013-03-07,8,30524
2013-03-08,11,24471
2013-03-08,10,23971
2013-03-08,14,25808
2013-03-08,1,13108
2013-03-08,8,26596
2013-03-08,9,25210
2013-03-08,20,33987
2013-03-08,15,24363
2013-03-08,19,36569
2013-03-08,2,8415
2013-03-08,22,33425
2013-03-08,5,5073
2013-03-08,7,23270
2013-03-08,17,27044
2013-03-08,21,32212
2013-03-08,16,21066
2013-03-08,0,20823
2013-03-08,12,24305
2013-03-08,23,34041
2013-03-08,6,13371
2013-03-08,13,24503
2013-03-08,18,33791
2013-03-08,3,5693
2013-03-08,4,4472
2013-03-09,11,25231
2013-03-09,5,5036
2013-03-09,15,26454
2013-03-09,18,32491
2013-03-09,22,34616
2013-03-09,17,25444
2013-03-09,12,27073
2013-03-09,7,8342
2013-03-09,10,22645
2013-03-09,1,26772
2013-03-09,3,16429
2013-03-09,0,31879
2013-03-09,6,5662
2013-03-09,23,35996
2013-03-09,9,18435
2013-03-09,14,26794
2013-03-09,4,10416
2013-03-09,16,22626
2013-03-09,21,31410
2013-03-09,20,32280
2013-03-09,13,27312
2013-03-09,19,34259
2013-03-09,2,21680
2013-03-09,8,12918
2013-03-10,16,22185
2013-03-10,3,26605
2013-03-10,4,17985
2013-03-10,6,6046
2013-03-10,9,13501
2013-03-10,11,23008
2013-03-10,23,14145
2013-03-10,10,18795
2013-03-10,19,25316
2013-03-10,18,26448
2013-03-10,15,25067
2013-03-10,13,26195
2013-03-10,14,25886
2013-03-10,20,22362
2013-03-10,8,8771
2013-03-10,1,29274
2013-03-10,12,25283
2013-03-10,22,18040
2013-03-10,0,33160
2013-03-10,17,23501
2013-03-10,7,6431
2013-03-10,5,9678
2013-03-10,21,20655
2013-03-11,18,30605
2013-03-11,22,22466
2013-03-11,20,27522
2013-03-11,5,4442
2013-03-11,9,26637
2013-03-11,11,21077
2013-03-11,15,23715
2013-03-11,7,22242
2013-03-11,10,22540
2013-03-11,2,3790
2013-03-11,3,2746
2013-03-11,8,27261
2013-03-11,0,10024
2013-03-11,13,21453
2013-03-11,14,23475
2013-03-11,6,11728
2013-03-11,17,25301
2013-03-11,19,30432
2013-03-11,23,16459
2013-03-11,4,2899
2013-03-11,12,22122
2013-03-11,1,5969
2013-03-11,16,21264
2013-03-11,21,25314
2013-03-12,13,26562
2013-03-12,3,2484
2013-03-12,18,30643
2013-03-12,20,30242
2013-03-12,1,6648
2013-03-12,19,31400
2013-03-12,23,20206
2013-03-12,4,2583
2013-03-12,6,12652
2013-03-12,17,24302
2013-03-12,12,26271
2013-03-12,22,26490
2013-03-12,14,27146
2013-03-12,7,24380
2013-03-12,8,29061
2013-03-12,10,26309
2013-03-12,21,29499
2013-03-12,15,25518
2013-03-12,2,3952
2013-03-12,0,10746
2013-03-12,11,26560
2013-03-12,16,18789
2013-03-12,5,4406
2013-03-12,9,28073
2013-03-13,14,25536
2013-03-13,11,24566
2013-03-13,2,4983
2013-03-13,4,2944
2013-03-13,19,34356
2013-03-13,23,25730
2013-03-13,17,25469
2013-03-13,5,4345
2013-03-13,15,24771
2013-03-13,13,24110
2013-03-13,1,7980
2013-03-13,18,33046
2013-03-13,16,20103
2013-03-13,22,30205
2013-03-13,3,3435
2013-03-13,0,13404
2013-03-13,10,24493
2013-03-13,8,29968
2013-03-13,21,33032
2013-03-13,9,27405
2013-03-13,12,25107
2013-03-13,6,12073
2013-03-13,7,24121
2013-03-13,20,33661
2013-03-14,12,27682
2013-03-14,17,25475
2013-03-14,9,29209
2013-03-14,0,17225
2013-03-14,15,25114
2013-03-14,19,35569
2013-03-14,14,27260
2013-03-14,22,33710
2013-03-14,23,30163
2013-03-14,7,24884
2013-03-14,1,10078
2013-03-14,10,27445
2013-03-14,11,27140
2013-03-14,4,3666
2013-03-14,6,12656
2013-03-14,21,35203
2013-03-14,3,4114
2013-03-14,8,30504
2013-03-14,5,4820
2013-03-14,20,35519
2013-03-14,13,26485
2013-03-14,16,19771
2013-03-14,18,32437
2013-03-14,2,6531
2013-03-15,15,24717
2013-03-15,19,34584
2013-03-15,7,24041
2013-03-15,10,26221
2013-03-15,23,34214
2013-03-15,13,24846
2013-03-15,18,31565
2013-03-15,11,25879
2013-03-15,1,14615
2013-03-15,21,33481
2013-03-15,5,5488
2013-03-15,9,28200
2013-03-15,0,23080
2013-03-15,2,9791
2013-03-15,22,34630
2013-03-15,4,5263
2013-03-15,3,6677
2013-03-15,6,12564
2013-03-15,16,19153
2013-03-15,12,25783
2013-03-15,14,27087
2013-03-15,20,34216
2013-03-15,17,24587
2013-03-15,8,28678
2013-03-16,13,28651
2013-03-16,5,5342
2013-03-16,16,21129
2013-03-16,7,8043
2013-03-16,22,34591
2013-03-16,12,27627
2013-03-16,18,33913
2013-03-16,20,33992
2013-03-16,21,33076
2013-03-16,0,31727
2013-03-16,23,35579
2013-03-16,6,5768
2013-03-16,9,18835
2013-03-16,1,27672
2013-03-16,17,27100
2013-03-16,8,13119
2013-03-16,14,28866
2013-03-16,11,24930
2013-03-16,4,11005
2013-03-16,19,34935
2013-03-16,2,22867
2013-03-16,10,21820
2013-03-16,15,26632
2013-03-16,3,16837
2013-03-17,12,27066
2013-03-17,2,24414
2013-03-17,20,23270
2013-03-17,23,15775
2013-03-17,5,6004
2013-03-17,0,33256
2013-03-17,16,22724
2013-03-17,17,25224
2013-03-17,14,27014
2013-03-17,21,21630
2013-03-17,6,7365
2013-03-17,9,14910
2013-03-17,3,18761
2013-03-17,4,12088
2013-03-17,18,26799
2013-03-17,13,27255
2013-03-17,19,25305
2013-03-17,10,19998
2013-03-17,15,25312
2013-03-17,22,19703
2013-03-17,7,6833
2013-03-17,8,9869
2013-03-17,1,29406
2013-03-17,11,23753
2013-03-18,16,21233
2013-03-18,19,32210
2013-03-18,22,22107
2013-03-18,11,21136
2013-03-18,8,26190
2013-03-18,17,26785
2013-03-18,4,3371
2013-03-18,6,12391
2013-03-18,18,32900
2013-03-18,5,4989
2013-03-18,9,25968
2013-03-18,21,24471
2013-03-18,0,10598
2013-03-18,1,6750
2013-03-18,2,4388
2013-03-18,15,22872
2013-03-18,20,27010
2013-03-18,7,21424
2013-03-18,10,22772
2013-03-18,14,23654
2013-03-18,3,3136
2013-03-18,13,21921
2013-03-18,12,22322
2013-03-18,23,17464
2013-03-19,19,32712
2013-03-19,14,22903
2013-03-19,10,24587
2013-03-19,8,27451
2013-03-19,3,2443
2013-03-19,13,21624
2013-03-19,16,19191
2013-03-19,23,20223
2013-03-19,1,6666
2013-03-19,22,26979
2013-03-19,5,4244
2013-03-19,17,24269
2013-03-19,18,30618
2013-03-19,21,29904
2013-03-19,0,11511
2013-03-19,15,22225
2013-03-19,9,27650
2013-03-19,12,24632
2013-03-19,4,2465
2013-03-19,11,26266
2013-03-19,6,12132
2013-03-19,7,22500
2013-03-19,2,4047
2013-03-19,20,29786
2013-03-20,16,19374
2013-03-20,18,31465
2013-03-20,19,32995
2013-03-20,2,5001
2013-03-20,21,31814
2013-03-20,9,28347
2013-03-20,17,24151
2013-03-20,22,29371
2013-03-20,3,3269
2013-03-20,14,24209
2013-03-20,5,4545
2013-03-20,13,23218
2013-03-20,15,23355
2013-03-20,23,23365
2013-03-20,8,28284
2013-03-20,7,22559
2013-03-20,11,22667
2013-03-20,0,13340
2013-03-20,10,23630
2013-03-20,20,31897
2013-03-20,1,7744
2013-03-20,4,3077
2013-03-20,6,12306
2013-03-20,12,23796
2013-03-21,23,29319
2013-03-21,7,22873
2013-03-21,2,5873
2013-03-21,5,4654
2013-03-21,3,3893
2013-03-21,0,15462
2013-03-21,11,23650
2013-03-21,16,16666
2013-03-21,4,3449
2013-03-21,17,21389
2013-03-21,6,12289
2013-03-21,15,21672
2013-03-21,21,33812
2013-03-21,18,28382
2013-03-21,1,9107
2013-03-21,19,31359
2013-03-21,22,32462
2013-03-21,9,28259
2013-03-21,14,23010
2013-03-21,13,24200
2013-03-21,10,24792
2013-03-21,12,24886
2013-03-21,20,34346
2013-03-21,8,29199
2013-03-22,14,26154
2013-03-22,23,34075
2013-03-22,0,21629
2013-03-22,10,24140
2013-03-22,15,24440
2013-03-22,6,12026
2013-03-22,2,8880
2013-03-22,19,36528
2013-03-22,20,34507
2013-03-22,7,21542
2013-03-22,12,24915
2013-03-22,13,24313
2013-03-22,22,34373
2013-03-22,3,6052
2013-03-22,9,26719
2013-03-22,8,27361
2013-03-22,1,13769
2013-03-22,16,20071
2013-03-22,17,26296
2013-03-22,21,33378
2013-03-22,4,4819
2013-03-22,5,4927
2013-03-22,11,23779
2013-03-22,18,33554
2013-03-23,16,22767
2013-03-23,7,7633
2013-03-23,22,34292
2013-03-23,3,16662
2013-03-23,13,26534
2013-03-23,19,34425
2013-03-23,21,31594
2013-03-23,6,5293
2013-03-23,8,11287
2013-03-23,15,25995
2013-03-23,14,26180
2013-03-23,23,34959
2013-03-23,10,20916
2013-03-23,2,21943
2013-03-23,20,32218
2013-03-23,4,10676
2013-03-23,18,32029
2013-03-23,9,16807
2013-03-23,11,24036
2013-03-23,12,26160
2013-03-23,17,26603
2013-03-23,1,27080
2013-03-23,5,5118
2013-03-23,0,32125
2013-03-24,12,24430
2013-03-24,10,19220
2013-03-24,18,25216
2013-03-24,2,25805
2013-03-24,23,14199
2013-03-24,14,25012
2013-03-24,16,21868
2013-03-24,6,4956
2013-03-24,17,23517
2013-03-24,15,23579
2013-03-24,20,21280
2013-03-24,21,20433
2013-03-24,5,5658
2013-03-24,1,29537
2013-03-24,13,24832
2013-03-24,11,22196
2013-03-24,0,33326
2013-03-24,22,18533
2013-03-24,3,20405
2013-03-24,8,8589
2013-03-24,4,13090
2013-03-24,7,5958
2013-03-24,9,13127
2013-03-24,19,23235
2013-03-25,22,22517
2013-03-25,18,30183
2013-03-25,15,23545
2013-03-25,21,22762
2013-03-25,12,22034
2013-03-25,2,3911
2013-03-25,4,2960
2013-03-25,16,20867
2013-03-25,10,21593
2013-03-25,11,21477
2013-03-25,0,9996
2013-03-25,1,6287
2013-03-25,20,24519
2013-03-25,8,24667
2013-03-25,9,24813
2013-03-25,13,22019
2013-03-25,3,2840
2013-03-25,6,11605
2013-03-25,14,24999
2013-03-25,23,17567
2013-03-25,5,4544
2013-03-25,17,25790
2013-03-25,19,27896
2013-03-25,7,19537
2013-03-26,10,21195
2013-03-26,2,3741
2013-03-26,11,20494
2013-03-26,15,23296
2013-03-26,4,2453
2013-03-26,13,21198
2013-03-26,17,24602
2013-03-26,16,19196
2013-03-26,20,31790
2013-03-26,21,30670
2013-03-26,7,18859
2013-03-26,8,24918
2013-03-26,1,6092
2013-03-26,5,3978
2013-03-26,6,10557
2013-03-26,9,25155
2013-03-26,19,33881
2013-03-26,12,21520
2013-03-26,0,10873
2013-03-26,22,28317
2013-03-26,23,21532
2013-03-26,3,2425
2013-03-26,14,22703
2013-03-26,18,30956
2013-03-27,7,19605
2013-03-27,17,24492
2013-03-27,8,25928
2013-03-27,11,21933
2013-03-27,19,33158
2013-03-27,4,3015
2013-03-27,10,22983
2013-03-27,22,30287
2013-03-27,5,4289
2013-03-27,9,25993
2013-03-27,0,14442
2013-03-27,21,31088
2013-03-27,6,11480
2013-03-27,13,23341
2013-03-27,16,19560
2013-03-27,15,22768
2013-03-27,18,30907
2013-03-27,3,3436
2013-03-27,12,23461
2013-03-27,1,8339
2013-03-27,14,23799
2013-03-27,2,5099
2013-03-27,20,32285
2013-03-27,23,25165
2013-03-28,12,25494
2013-03-28,11,23649
2013-03-28,4,3742
2013-03-28,5,4453
2013-03-28,8,26652
2013-03-28,10,23932
2013-03-28,17,22723
2013-03-28,3,4271
2013-03-28,6,11263
2013-03-28,1,10307
2013-03-28,15,22943
2013-03-28,0,17203
2013-03-28,13,25206
2013-03-28,19,32944
2013-03-28,21,33092
2013-03-28,18,29929
2013-03-28,7,20156
2013-03-28,16,18317
2013-03-28,14,26312
2013-03-28,23,29592
2013-03-28,2,6559
2013-03-28,20,33437
2013-03-28,22,32521
2013-03-28,9,27528
2013-03-29,2,12043
2013-03-29,16,19967
2013-03-29,14,25875
2013-03-29,21,29773
2013-03-29,0,25588
2013-03-29,20,31310
2013-03-29,23,31815
2013-03-29,11,23183
2013-03-29,18,31277
2013-03-29,5,4780
2013-03-29,12,24595
2013-03-29,17,25056
2013-03-29,3,8441
2013-03-29,6,7779
2013-03-29,15,24234
2013-03-29,19,33836
2013-03-29,1,17421
2013-03-29,4,6113
2013-03-29,8,20808
2013-03-29,10,23030
2013-03-29,13,23710
2013-03-29,22,32030
2013-03-29,7,12263
2013-03-29,9,24077
2013-03-30,15,24384
2013-03-30,22,29127
2013-03-30,8,9754
2013-03-30,18,28358
2013-03-30,2,21879
2013-03-30,6,4982
2013-03-30,1,26237
2013-03-30,19,31175
2013-03-30,4,10671
2013-03-30,12,23780
2013-03-30,14,24100
2013-03-30,20,28172
2013-03-30,23,30341
2013-03-30,9,14859
2013-03-30,0,30399
2013-03-30,21,26945
2013-03-30,5,5039
2013-03-30,10,19201
2013-03-30,13,24420
2013-03-30,7,6298
2013-03-30,16,21421
2013-03-30,17,24571
2013-03-30,3,16201
2013-03-30,11,22223
2013-03-31,3,16674
2013-03-31,6,4450
2013-03-31,19,24356
2013-03-31,1,25982
2013-03-31,11,21573
2013-03-31,2,21334
2013-03-31,23,11355
2013-03-31,5,5135
2013-03-31,10,19647
2013-03-31,4,11281
2013-03-31,17,22770
2013-03-31,15,21779
2013-03-31,13,24480
2013-03-31,18,24334
2013-03-31,7,5628
2013-03-31,20,24907
2013-03-31,21,21784
2013-03-31,9,12934
2013-03-31,0,28518
2013-03-31,8,8456
2013-03-31,12,23986
2013-03-31,14,25012
2013-03-31,16,20963
2013-03-31,22,19819
